date,lineage,model_freq,obs_freq,obs_count,dot_size
2022-11-28,FY.5,1.0103645e-9,0.0,0,
2022-11-29,FY.5,1.1634059e-9,0.0,0,
2022-11-30,FY.5,1.3386251e-9,0.0,0,
2022-12-01,FY.5,1.5391045e-9,0.0,0,
2022-12-02,FY.5,1.7683182e-9,0.0,0,
2022-12-03,FY.5,2.0301922e-9,0.0,0,
2022-12-04,FY.5,2.3291895e-9,0.0,0,
2022-12-05,FY.5,2.6703244e-9,0.0,0,
2022-12-06,FY.5,3.0592668e-9,0.0,0,
2022-12-07,FY.5,3.502396e-9,0.0,0,
2022-12-08,FY.5,4.006936e-9,0.0,0,
2022-12-09,FY.5,4.580988e-9,0.0,0,
2022-12-10,FY.5,5.2336446e-9,0.0,0,
2022-12-11,FY.5,5.9751946e-9,0.0,0,
2022-12-12,FY.5,6.8171198e-9,0.0,0,
2022-12-13,FY.5,7.772325e-9,0.0,0,
2022-12-14,FY.5,8.855227e-9,0.0,0,
2022-12-15,FY.5,1.0082067e-8,0.0,0,
2022-12-16,FY.5,1.1470902e-8,0.0,0,
2022-12-17,FY.5,1.30418645e-8,0.0,0,
2022-12-18,FY.5,1.4817589e-8,0.0,0,
2022-12-19,FY.5,1.6823108e-8,0.0,0,
2022-12-20,FY.5,1.9086349e-8,0.0,0,
2022-12-21,FY.5,2.1638238e-8,0.0,0,
2022-12-22,FY.5,2.4513346e-8,0.0,0,
2022-12-23,FY.5,2.774972e-8,0.0,0,
2022-12-24,FY.5,3.1389455e-8,0.0,0,
2022-12-25,FY.5,3.5479356e-8,0.0,0,
2022-12-26,FY.5,4.007069e-8,0.0,0,
2022-12-27,FY.5,4.52201e-8,0.0,0,
2022-12-28,FY.5,5.0989556e-8,0.0,0,
2022-12-29,FY.5,5.7447764e-8,0.0,0,
2022-12-30,FY.5,6.466926e-8,0.0,0,
2022-12-31,FY.5,7.273558e-8,0.0,0,
2023-01-01,FY.5,8.173648e-8,0.0,0,
2023-01-02,FY.5,9.176896e-8,0.0,0,
2023-01-03,FY.5,1.0293874e-7,0.0,0,
2023-01-04,FY.5,1.1536004e-7,0.0,0,
2023-01-05,FY.5,1.2915793e-7,0.0,0,
2023-01-06,FY.5,1.4446617e-7,0.0,0,
2023-01-07,FY.5,1.6142906e-7,0.0,0,
2023-01-08,FY.5,1.8020354e-7,0.0,0,
2023-01-09,FY.5,2.0095653e-7,0.0,0,
2023-01-10,FY.5,2.2386742e-7,0.0,0,
2023-01-11,FY.5,2.4912737e-7,0.0,0,
2023-01-12,FY.5,2.769433e-7,0.0,0,
2023-01-13,FY.5,3.0753267e-7,0.0,0,
2023-01-14,FY.5,3.4112693e-7,0.0,0,
2023-01-15,FY.5,3.7797534e-7,0.0,0,
2023-01-16,FY.5,4.1833854e-7,0.0,0,
2023-01-17,FY.5,4.624936e-7,0.0,0,
2023-01-18,FY.5,5.107314e-7,0.0,0,
2023-01-19,FY.5,5.633644e-7,0.0,0,
2023-01-20,FY.5,6.2071706e-7,0.0,0,
2023-01-21,FY.5,6.8312994e-7,0.0,0,
2023-01-22,FY.5,7.5096784e-7,0.0,0,
2023-01-23,FY.5,8.246082e-7,0.0,0,
2023-01-24,FY.5,9.0444803e-7,0.0,0,
2023-01-25,FY.5,9.909072e-7,0.0,0,
2023-01-26,FY.5,1.0844215e-6,0.0,0,
2023-01-27,FY.5,1.1854535e-6,0.0,0,
2023-01-28,FY.5,1.2944857e-6,0.0,0,
2023-01-29,FY.5,1.412021e-6,0.0,0,
2023-01-30,FY.5,1.5385948e-6,0.0,0,
2023-01-31,FY.5,1.6747596e-6,0.0,0,
2023-02-01,FY.5,1.8211041e-6,0.0,0,
2023-02-02,FY.5,1.9782353e-6,0.0,0,
2023-02-03,FY.5,2.1468036e-6,0.0,0,
2023-02-04,FY.5,2.3274856e-6,0.0,0,
2023-02-05,FY.5,2.5209881e-6,0.0,0,
2023-02-06,FY.5,2.7280712e-6,0.0,0,
2023-02-07,FY.5,2.9495081e-6,0.0,0,
2023-02-08,FY.5,3.1861423e-6,0.0,0,
2023-02-09,FY.5,3.4388397e-6,0.0,0,
2023-02-10,FY.5,3.7085224e-6,0.0,0,
2023-02-11,FY.5,3.996171e-6,0.0,0,
2023-02-12,FY.5,4.3027994e-6,0.0,0,
2023-02-13,FY.5,4.6295036e-6,0.0,0,
2023-02-14,FY.5,4.9774135e-6,0.0,0,
2023-02-15,FY.5,5.3477465e-6,0.0,0,
2023-02-16,FY.5,5.7417647e-6,0.0,0,
2023-02-17,FY.5,6.160815e-6,0.0,0,
2023-02-18,FY.5,6.606333e-6,0.0,0,
2023-02-19,FY.5,7.0798e-6,0.0,0,
2023-02-20,FY.5,7.5828266e-6,0.0,0,
2023-02-21,FY.5,8.117073e-6,0.0,0,
2023-02-22,FY.5,8.684331e-6,0.0,0,
2023-02-23,FY.5,9.286432e-6,0.0,0,
2023-02-24,FY.5,9.925377e-6,0.0,0,
2023-02-25,FY.5,0.000010603275,0.0,0,
2023-02-26,FY.5,0.00001132229,0.0,0,
2023-02-27,FY.5,0.0000120848,0.0,0,
2023-02-28,FY.5,0.000012893242,0.0,0,
2023-03-01,FY.5,0.000013750209,0.0,0,
2023-03-02,FY.5,0.0000146584225,0.0,0,
2023-03-03,FY.5,0.000015620792,0.0,0,
2023-03-04,FY.5,0.000016640406,0.0,0,
2023-03-05,FY.5,0.000017720422,0.0,0,
2023-03-06,FY.5,0.000018864304,0.0,0,
2023-03-07,FY.5,0.000020075602,0.0,0,
2023-03-08,FY.5,0.00002135808,0.0,0,
2023-03-09,FY.5,0.000022715685,0.0,0,
2023-03-10,FY.5,0.00002415264,0.0,0,
2023-03-11,FY.5,0.000025673417,0.0,0,
2023-03-12,FY.5,0.00002728256,0.0,0,
2023-03-13,FY.5,0.000028985065,0.0,0,
2023-03-14,FY.5,0.000030786046,0.0,0,
2023-03-15,FY.5,0.00003269091,0.0,0,
2023-03-16,FY.5,0.000034705306,0.0,0,
2023-03-17,FY.5,0.000036835336,0.0,0,
2023-03-18,FY.5,0.000039087186,0.0,0,
2023-03-19,FY.5,0.000041467625,0.0,0,
2023-03-20,FY.5,0.00004398343,0.0,0,
2023-03-21,FY.5,0.000046642115,0.0,0,
2023-03-22,FY.5,0.000049451228,0.0,0,
2023-03-23,FY.5,0.00005241874,0.0,0,
2023-03-24,FY.5,0.000055553308,0.0,0,
2023-03-25,FY.5,0.00005886353,0.0,0,
2023-03-26,FY.5,0.00006235898,0.0,0,
2023-03-27,FY.5,0.00006604922,0.0,0,
2023-03-28,FY.5,0.00006994431,0.0,0,
2023-03-29,FY.5,0.0000740552,0.0,0,
2023-03-30,FY.5,0.00007839275,0.0,0,
2023-03-31,FY.5,0.000082968974,0.0,0,
2023-04-01,FY.5,0.00008779573,0.0,0,
2023-04-02,FY.5,0.000092886105,0.0,0,
2023-04-03,FY.5,0.00009825325,0.0,0,
2023-04-04,FY.5,0.000103910905,0.0,0,
2023-04-05,FY.5,0.00010987396,0.0,0,
2023-04-06,FY.5,0.00011615715,0.0007855459544383347,1,1.0
2023-04-07,FY.5,0.00012277665,0.0,0,
2023-04-08,FY.5,0.00012974844,0.0,0,
2023-04-09,FY.5,0.00013709013,0.0,0,
2023-04-10,FY.5,0.00014481926,0.0,0,
2023-04-11,FY.5,0.00015295405,0.0,0,
2023-04-12,FY.5,0.00016151421,0.0007087172218284905,1,1.0
2023-04-13,FY.5,0.00017051921,0.0024783147459727386,2,1.4142135623730951
2023-04-14,FY.5,0.00017999025,0.0,0,
2023-04-15,FY.5,0.00018994817,0.0,0,
2023-04-16,FY.5,0.00020041595,0.0,0,
2023-04-17,FY.5,0.00021141619,0.001098901098901099,1,1.0
2023-04-18,FY.5,0.00022297232,0.001388888888888889,1,1.0
2023-04-19,FY.5,0.0002351096,0.0,0,
2023-04-20,FY.5,0.00024785264,0.0,0,
2023-04-21,FY.5,0.0002612289,0.0,0,
2023-04-22,FY.5,0.00027526298,0.0024813895781637717,1,1.0
2023-04-23,FY.5,0.00028998515,0.0,0,
2023-04-24,FY.5,0.00030542281,0.0,0,
2023-04-25,FY.5,0.00032160484,0.002372479240806643,2,1.4142135623730951
2023-04-26,FY.5,0.0003385622,0.0017905102954341987,2,1.4142135623730951
2023-04-27,FY.5,0.00035632457,0.004273504273504274,3,1.7320508075688772
2023-04-28,FY.5,0.0003749254,0.0,0,
2023-04-29,FY.5,0.00039439346,0.0,0,
2023-04-30,FY.5,0.0004147651,0.0,0,
2023-05-01,FY.5,0.00043607233,0.0011723329425556857,1,1.0
2023-05-02,FY.5,0.00045834816,0.0,0,
2023-05-03,FY.5,0.0004816293,0.0,0,
2023-05-04,FY.5,0.00050594873,0.0,0,
2023-05-05,FY.5,0.0005313445,0.0,0,
2023-05-06,FY.5,0.0005578491,0.0,0,
2023-05-07,FY.5,0.00058550015,0.0,0,
2023-05-08,FY.5,0.0006143355,0.0,0,
2023-05-09,FY.5,0.000644389,0.0013245033112582781,1,1.0
2023-05-10,FY.5,0.00067569985,0.0013404825737265416,1,1.0
2023-05-11,FY.5,0.0007083021,0.0015290519877675841,1,1.0
2023-05-12,FY.5,0.00074223534,0.0,0,
2023-05-13,FY.5,0.000777531,0.0,0,
2023-05-14,FY.5,0.00081422727,0.0,0,
2023-05-15,FY.5,0.0008523606,0.0,0,
2023-05-16,FY.5,0.000891963,0.0,0,
2023-05-17,FY.5,0.0009330708,0.0,0,
2023-05-18,FY.5,0.00097571383,0.0018315018315018315,1,1.0
2023-05-19,FY.5,0.0010199292,0.0025,1,1.0
2023-05-20,FY.5,0.0010657401,0.007905138339920948,2,1.4142135623730951
2023-05-21,FY.5,0.0011131801,0.0,0,
2023-05-22,FY.5,0.0011622778,0.0,0,
2023-05-23,FY.5,0.0012130537,0.0021929824561403508,1,1.0
2023-05-24,FY.5,0.0012655449,0.004866180048661801,2,1.4142135623730951
2023-05-25,FY.5,0.0013197548,0.00909090909090909,3,1.7320508075688772
2023-05-26,FY.5,0.0013757193,0.009966777408637873,3,1.7320508075688772
2023-05-27,FY.5,0.0014334477,0.0,0,
2023-05-28,FY.5,0.0014929503,0.0,0,
2023-05-29,FY.5,0.0015542501,0.004608294930875576,1,1.0
2023-05-30,FY.5,0.0016173506,0.006493506493506494,3,1.7320508075688772
2023-05-31,FY.5,0.0016822529,0.0064516129032258064,3,1.7320508075688772
2023-06-01,FY.5,0.0017489662,0.005361930294906166,2,1.4142135623730951
2023-06-02,FY.5,0.0018174909,0.0,0,
2023-06-03,FY.5,0.0018878082,0.0,0,
2023-06-04,FY.5,0.0019599267,0.0,0,
2023-06-05,FY.5,0.002033826,0.0,0,
2023-06-06,FY.5,0.0021094873,0.002702702702702703,1,1.0
2023-06-07,FY.5,0.0021868858,0.0029498525073746312,1,1.0
2023-06-08,FY.5,0.0022660038,0.0,0,
2023-06-09,FY.5,0.0023468072,0.003424657534246575,1,1.0
2023-06-10,FY.5,0.0024292595,0.0,0,
2023-06-11,FY.5,0.0025133106,0.0,0,
2023-06-12,FY.5,0.002598935,0.0027624309392265192,1,1.0
2023-06-13,FY.5,0.0026860721,0.014792899408284023,5,2.23606797749979
2023-06-14,FY.5,0.0027746574,0.0031446540880503146,1,1.0
2023-06-15,FY.5,0.0028646486,0.0,0,
2023-06-16,FY.5,0.0029559685,0.008658008658008658,2,1.4142135623730951
2023-06-17,FY.5,0.0030485361,0.006666666666666667,1,1.0
2023-06-18,FY.5,0.0031422977,0.0,0,
2023-06-19,FY.5,0.0032371625,0.013377926421404682,4,2.0
2023-06-20,FY.5,0.0033330421,0.006153846153846154,2,1.4142135623730951
2023-06-21,FY.5,0.0034298466,0.005714285714285714,2,1.4142135623730951
2023-06-22,FY.5,0.0035274625,0.0,0,
2023-06-23,FY.5,0.0036258192,0.007407407407407408,2,1.4142135623730951
2023-06-24,FY.5,0.003724793,0.005813953488372093,1,1.0
2023-06-25,FY.5,0.0038242636,0.0,0,
2023-06-26,FY.5,0.0039241426,0.0049382716049382715,2,1.4142135623730951
2023-06-27,FY.5,0.004024298,0.0033112582781456954,1,1.0
2023-06-28,FY.5,0.0041245944,0.0,0,
2023-06-29,FY.5,0.0042249295,0.0,0,
2023-06-30,FY.5,0.004325162,0.004132231404958678,1,1.0
2023-07-01,FY.5,0.0044251448,0.0,0,
2023-07-02,FY.5,0.004524772,0.012903225806451613,2,1.4142135623730951
2023-07-03,FY.5,0.00462389,0.0,0,
2023-07-04,FY.5,0.0047223596,0.010810810810810811,2,1.4142135623730951
2023-07-05,FY.5,0.0048200428,0.007159904534606206,3,1.7320508075688772
2023-07-06,FY.5,0.004916771,0.0026455026455026454,1,1.0
2023-07-07,FY.5,0.00501244,0.0,0,
2023-07-08,FY.5,0.0051068882,0.0,0,
2023-07-09,FY.5,0.0051999516,0.015228426395939087,3,1.7320508075688772
2023-07-10,FY.5,0.0052915215,0.0021929824561403508,1,1.0
2023-07-11,FY.5,0.005381438,0.0022522522522522522,1,1.0
2023-07-12,FY.5,0.0054695336,0.002304147465437788,1,1.0
2023-07-13,FY.5,0.0055557108,0.0025252525252525255,1,1.0
2023-07-14,FY.5,0.0056398134,0.005555555555555556,2,1.4142135623730951
2023-07-15,FY.5,0.005721673,0.00904977375565611,2,1.4142135623730951
2023-07-16,FY.5,0.0058012065,0.003787878787878788,1,1.0
2023-07-17,FY.5,0.005878261,0.002028397565922921,1,1.0
2023-07-18,FY.5,0.005952704,0.0021321961620469083,1,1.0
2023-07-19,FY.5,0.006024415,0.004819277108433735,2,1.4142135623730951
2023-07-20,FY.5,0.0060932487,0.0,0,
2023-07-21,FY.5,0.006159139,0.0,0,
2023-07-22,FY.5,0.006221955,0.0033112582781456954,1,1.0
2023-07-23,FY.5,0.0062815663,0.0,0,
2023-07-24,FY.5,0.00633792,0.0016313213703099511,1,1.0
2023-07-25,FY.5,0.006390903,0.00644122383252818,4,2.0
2023-07-26,FY.5,0.0064404015,0.013266998341625208,8,2.8284271247461903
2023-07-27,FY.5,0.0064863865,0.012048192771084338,7,2.6457513110645907
2023-07-28,FY.5,0.006528757,0.006036217303822937,3,1.7320508075688772
2023-07-29,FY.5,0.006567423,0.003134796238244514,1,1.0
2023-07-30,FY.5,0.0066023814,0.0055248618784530384,2,1.4142135623730951
2023-07-31,FY.5,0.006633544,0.012307692307692308,8,2.8284271247461903
2023-08-01,FY.5,0.0066608726,0.007082152974504249,5,2.23606797749979
2023-08-02,FY.5,0.006684305,0.009771986970684038,6,2.449489742783178
2023-08-03,FY.5,0.0067038513,0.009433962264150943,7,2.6457513110645907
2023-08-04,FY.5,0.0067194756,0.0070921985815602835,4,2.0
2023-08-05,FY.5,0.0067311586,0.0,0,
2023-08-06,FY.5,0.0067388588,0.007653061224489796,3,1.7320508075688772
2023-08-07,FY.5,0.006742646,0.0034562211981566822,3,1.7320508075688772
2023-08-08,FY.5,0.0067424783,0.0047169811320754715,4,2.0
2023-08-09,FY.5,0.006738355,0.0049504950495049506,4,2.0
2023-08-10,FY.5,0.0067303544,0.00821917808219178,6,2.449489742783178
2023-08-11,FY.5,0.0067184614,0.007104795737122558,4,2.0
2023-08-12,FY.5,0.006702699,0.007142857142857143,3,1.7320508075688772
2023-08-13,FY.5,0.006683158,0.010570824524312896,5,2.23606797749979
2023-08-14,FY.5,0.0066598468,0.0036188178528347406,3,1.7320508075688772
2023-08-15,FY.5,0.006632838,0.005221932114882507,4,2.0
2023-08-16,FY.5,0.006602149,0.007194244604316547,6,2.449489742783178
2023-08-17,FY.5,0.0065679015,0.0024783147459727386,2,1.4142135623730951
2023-08-18,FY.5,0.0065301456,0.0062402496099844,4,2.0
2023-08-19,FY.5,0.0064889393,0.004784688995215311,2,1.4142135623730951
2023-08-20,FY.5,0.0064443564,0.007263922518159807,3,1.7320508075688772
2023-08-21,FY.5,0.0063965186,0.0064754856614246065,7,2.6457513110645907
2023-08-22,FY.5,0.0063454905,0.007856341189674524,7,2.6457513110645907
2023-08-23,FY.5,0.006291346,0.005649717514124294,5,2.23606797749979
2023-08-24,FY.5,0.006234222,0.005,4,2.0
2023-08-25,FY.5,0.006174195,0.0,0,
2023-08-26,FY.5,0.0061113695,0.002398081534772182,1,1.0
2023-08-27,FY.5,0.006045822,0.009242144177449169,5,2.23606797749979
2023-08-28,FY.5,0.005977706,0.003956478733926805,4,2.0
2023-08-29,FY.5,0.005907112,0.000946969696969697,1,1.0
2023-08-30,FY.5,0.005834122,0.006119951040391677,5,2.23606797749979
2023-08-31,FY.5,0.0057588997,0.0031496062992125984,2,1.4142135623730951
2023-09-01,FY.5,0.0056815282,0.005504587155963303,3,1.7320508075688772
2023-09-02,FY.5,0.005602126,0.005390835579514825,2,1.4142135623730951
2023-09-03,FY.5,0.005520787,0.002583979328165375,1,1.0
2023-09-04,FY.5,0.0054376707,0.004140786749482402,2,1.4142135623730951
2023-09-05,FY.5,0.005352866,0.009891196834817012,10,3.1622776601683795
2023-09-06,FY.5,0.0052664718,0.011904761904761904,10,3.1622776601683795
2023-09-07,FY.5,0.005178646,0.010355029585798817,7,2.6457513110645907
2023-09-08,FY.5,0.0050894837,0.006756756756756757,4,2.0
2023-09-09,FY.5,0.004999098,0.0,0,
2023-09-10,FY.5,0.0049075843,0.0025380710659898475,1,1.0
2023-09-11,FY.5,0.004815098,0.002785515320334262,2,1.4142135623730951
2023-09-12,FY.5,0.004721726,0.0020408163265306124,1,1.0
2023-09-13,FY.5,0.0046275696,0.002932551319648094,1,1.0
2023-09-14,FY.5,0.0045327717,0.0,0,
2023-09-15,FY.5,0.0044374196,0.01834862385321101,2,1.4142135623730951
2023-09-16,FY.5,0.004341628,0.0,0,
2023-09-17,FY.5,0.004245479,0.014084507042253521,1,1.0
2023-09-18,FY.5,0.0041491156,0.0,0,
2023-09-19,FY.5,0.004052619,0.0,0,
2023-09-20,FY.5,0.003956076,0.0,0,
2023-09-21,FY.5,0.0038596212,0.0,0,
2023-09-22,FY.5,0.0037633239,0.0,0,
2023-09-23,FY.5,0.003667288,0.0,0,
2023-09-24,FY.5,0.0035715885,0.0,0,
2023-09-25,FY.5,0.003476344,0.0,0,
2021-11-09,GB.1,0.0,,0,
2021-11-10,GB.1,0.0,,0,
2021-11-11,GB.1,0.0,,0,
2021-11-12,GB.1,0.0,,0,
2021-11-13,GB.1,0.0,,0,
2021-11-14,GB.1,0.0,,0,
2021-11-15,GB.1,0.0,,0,
2021-11-16,GB.1,0.0,,0,
2021-11-17,GB.1,0.0,,0,
2021-11-18,GB.1,0.0,,0,
2021-11-19,GB.1,0.0,,0,
2021-11-20,GB.1,0.0,,0,
2021-11-21,GB.1,0.0,,0,
2021-11-22,GB.1,0.0,,0,
2021-11-23,GB.1,0.0,,0,
2021-11-24,GB.1,0.0,,0,
2021-11-25,GB.1,0.0,,0,
2021-11-26,GB.1,0.0,,0,
2021-11-27,GB.1,0.0,,0,
2021-11-28,GB.1,0.0,,0,
2021-11-29,GB.1,0.0,,0,
2021-11-30,GB.1,0.0,,0,
2021-12-01,GB.1,0.0,,0,
2021-12-02,GB.1,0.0,,0,
2021-12-03,GB.1,0.0,,0,
2021-12-04,GB.1,0.0,,0,
2021-12-05,GB.1,0.0,,0,
2021-12-06,GB.1,0.0,,0,
2021-12-07,GB.1,0.0,,0,
2021-12-08,GB.1,0.0,,0,
2021-12-09,GB.1,0.0,,0,
2021-12-10,GB.1,0.0,,0,
2021-12-11,GB.1,0.0,,0,
2021-12-12,GB.1,0.0,,0,
2021-12-13,GB.1,0.0,,0,
2021-12-14,GB.1,0.0,0.0,0,
2021-12-15,GB.1,0.0,,0,
2021-12-16,GB.1,0.0,,0,
2021-12-17,GB.1,0.0,,0,
2021-12-18,GB.1,0.0,,0,
2021-12-19,GB.1,0.0,,0,
2021-12-20,GB.1,0.0,0.0,0,
2021-12-21,GB.1,0.0,0.0,0,
2021-12-22,GB.1,0.0,0.0,0,
2021-12-23,GB.1,0.0,,0,
2021-12-24,GB.1,0.0,0.0,0,
2021-12-25,GB.1,0.0,,0,
2021-12-26,GB.1,0.0,0.0,0,
2021-12-27,GB.1,0.0,0.0,0,
2021-12-28,GB.1,0.0,0.0,0,
2021-12-29,GB.1,0.0,0.0,0,
2021-12-30,GB.1,0.0,0.0,0,
2021-12-31,GB.1,0.0,0.0,0,
2022-01-01,GB.1,0.0,0.0,0,
2022-01-02,GB.1,0.0,0.0,0,
2022-01-03,GB.1,0.0,0.0,0,
2022-01-04,GB.1,0.0,0.0,0,
2022-01-05,GB.1,0.0,0.0,0,
2022-01-06,GB.1,0.0,0.0,0,
2022-01-07,GB.1,0.0,0.0,0,
2022-01-08,GB.1,0.0,0.0,0,
2022-01-09,GB.1,7.895822e-39,0.0,0,
2022-01-10,GB.1,1.0733688e-38,0.0,0,
2022-01-11,GB.1,1.458969e-38,0.0,0,
2022-01-12,GB.1,1.9828411e-38,0.0,0,
2022-01-13,GB.1,2.694496e-38,0.0,0,
2022-01-14,GB.1,3.6612025e-38,0.0,0,
2022-01-15,GB.1,4.974053e-38,0.0,0,
2022-01-16,GB.1,6.757044e-38,0.0,0,
2022-01-17,GB.1,9.178167e-38,0.0,0,
2022-01-18,GB.1,1.2465313e-37,0.0,0,
2022-01-19,GB.1,1.6928374e-37,0.0,0,
2022-01-20,GB.1,2.2986725e-37,0.0,0,
2022-01-21,GB.1,3.1210074e-37,0.0,0,
2022-01-22,GB.1,4.237159e-37,0.0,0,
2022-01-23,GB.1,5.7518683e-37,0.0,0,
2022-01-24,GB.1,7.807393e-37,0.0,0,
2022-01-25,GB.1,1.0596448e-36,0.0,0,
2022-01-26,GB.1,1.4380493e-36,0.0,0,
2022-01-27,GB.1,1.9514247e-36,0.0,0,
2022-01-28,GB.1,2.6478182e-36,0.0,0,
2022-01-29,GB.1,3.592432e-36,0.0,0,
2022-01-30,GB.1,4.873588e-36,0.0,0,
2022-01-31,GB.1,6.611109e-36,0.0,0,
2022-02-01,GB.1,8.9672526e-36,0.0,0,
2022-02-02,GB.1,1.2162145e-35,0.0,0,
2022-02-03,GB.1,1.6493873e-35,0.0,0,
2022-02-04,GB.1,2.2366504e-35,0.0,0,
2022-02-05,GB.1,3.03273e-35,0.0,0,
2022-02-06,GB.1,4.111889e-35,0.0,0,
2022-02-07,GB.1,5.574467e-35,0.0,0,
2022-02-08,GB.1,7.5567125e-35,0.0,0,
2022-02-09,GB.1,1.024298e-34,0.0,0,
2022-02-10,GB.1,1.3882934e-34,0.0,0,
2022-02-11,GB.1,1.8814759e-34,0.0,0,
2022-02-12,GB.1,2.5496287e-34,0.0,0,
2022-02-13,GB.1,3.454769e-34,0.0,0,
2022-02-14,GB.1,4.6808304e-34,0.0,0,
2022-02-15,GB.1,6.341444e-34,0.0,0,
2022-02-16,GB.1,8.590387e-34,0.0,0,
2022-02-17,GB.1,1.1635871e-33,0.0,0,
2022-02-18,GB.1,1.5759577e-33,0.0,0,
2022-02-19,GB.1,2.1342804e-33,0.0,0,
2022-02-20,GB.1,2.8901127e-33,0.0,0,
2022-02-21,GB.1,3.913196e-33,0.0,0,
2022-02-22,GB.1,5.298028e-33,0.0,0,
2022-02-23,GB.1,7.172062e-33,0.0,0,
2022-02-24,GB.1,9.708037e-33,0.0,0,
2022-02-25,GB.1,1.313932e-32,0.0,0,
2022-02-26,GB.1,1.7781505e-32,0.0,0,
2022-02-27,GB.1,2.4061022e-32,0.0,0,
2022-02-28,GB.1,3.2554135e-32,0.0,0,
2022-03-01,GB.1,4.4040475e-32,0.0,0,
2022-03-02,GB.1,5.9572214e-32,0.0,0,
2022-03-03,GB.1,8.057139e-32,0.0,0,
2022-03-04,GB.1,1.0895831e-31,0.0,0,
2022-03-05,GB.1,1.4732767e-31,0.0,0,
2022-03-06,GB.1,1.9918157e-31,0.0,0,
2022-03-07,GB.1,2.6924783e-31,0.0,0,
2022-03-08,GB.1,3.6390757e-31,0.0,0,
2022-03-09,GB.1,4.9177493e-31,0.0,0,
2022-03-10,GB.1,6.6446713e-31,0.0,0,
2022-03-11,GB.1,8.976633e-31,0.0,0,
2022-03-12,GB.1,1.21249355e-30,0.0,0,
2022-03-13,GB.1,1.6374593e-30,0.0,0,
2022-03-14,GB.1,2.2109885e-30,0.0,0,
2022-03-15,GB.1,2.9848384e-30,0.0,0,
2022-03-16,GB.1,4.0287362e-30,0.0,0,
2022-03-17,GB.1,5.4366922e-30,0.0,0,
2022-03-18,GB.1,7.335226e-30,0.0,0,
2022-03-19,GB.1,9.894608e-30,0.0,0,
2022-03-20,GB.1,1.3344081e-29,0.0,0,
2022-03-21,GB.1,1.7991941e-29,0.0,0,
2022-03-22,GB.1,2.4253058e-29,0.0,0,
2022-03-23,GB.1,3.2685056e-29,0.0,0,
2022-03-24,GB.1,4.4037246e-29,0.0,0,
2022-03-25,GB.1,5.931693e-29,0.0,0,
2022-03-26,GB.1,7.987658e-29,0.0,0,
2022-03-27,GB.1,1.0753194e-28,0.0,0,
2022-03-28,GB.1,1.4472082e-28,0.0,0,
2022-03-29,GB.1,1.9471143e-28,0.0,0,
2022-03-30,GB.1,2.6188714e-28,0.0,0,
2022-03-31,GB.1,3.521274e-28,0.0,0,
2022-04-01,GB.1,4.7329993e-28,0.0,0,
2022-04-02,GB.1,6.3595083e-28,0.0,0,
2022-04-03,GB.1,8.541955e-28,0.0,0,
2022-04-04,GB.1,1.146901e-27,0.0,0,
2022-04-05,GB.1,1.5393238e-27,0.0,0,
2022-04-06,GB.1,2.0651926e-27,0.0,0,
2022-04-07,GB.1,2.7695978e-27,0.0,0,
2022-04-08,GB.1,3.7126845e-27,0.0,0,
2022-04-09,GB.1,4.9747167e-27,0.0,0,
2022-04-10,GB.1,6.662798e-27,0.0,0,
2022-04-11,GB.1,8.91954e-27,0.0,0,
2022-04-12,GB.1,1.193492e-26,0.0,0,
2022-04-13,GB.1,1.5961958e-26,0.0,0,
2022-04-14,GB.1,2.1336819e-26,0.0,0,
2022-04-15,GB.1,2.8506882e-26,0.0,0,
2022-04-16,GB.1,3.8065996e-26,0.0,0,
2022-04-17,GB.1,5.0802698e-26,0.0,0,
2022-04-18,GB.1,6.7762825e-26,0.0,0,
2022-04-19,GB.1,9.0332733e-26,0.0,0,
2022-04-20,GB.1,1.2034868e-25,0.0,0,
2022-04-21,GB.1,1.6024106e-25,0.0,0,
2022-04-22,GB.1,2.132231e-25,0.0,0,
2022-04-23,GB.1,2.8354466e-25,0.0,0,
2022-04-24,GB.1,3.7681152e-25,0.0,0,
2022-04-25,GB.1,5.0042185e-25,0.0,0,
2022-04-26,GB.1,6.6413056e-25,0.0,0,
2022-04-27,GB.1,8.807877e-25,0.0,0,
2022-04-28,GB.1,1.1672893e-24,0.0,0,
2022-04-29,GB.1,1.5458713e-24,0.0,0,
2022-04-30,GB.1,2.0457262e-24,0.0,0,
2022-05-01,GB.1,2.7051794e-24,0.0,0,
2022-05-02,GB.1,3.5744767e-24,0.0,0,
2022-05-03,GB.1,4.7194325e-24,0.0,0,
2022-05-04,GB.1,6.2262054e-24,0.0,0,
2022-05-05,GB.1,8.207387e-24,0.0,0,
2022-05-06,GB.1,1.0810174e-23,0.0,0,
2022-05-07,GB.1,1.4226412e-23,0.0,0,
2022-05-08,GB.1,1.8706369e-23,0.0,0,
2022-05-09,GB.1,2.4575944e-23,0.0,0,
2022-05-10,GB.1,3.2259012e-23,0.0,0,
2022-05-11,GB.1,4.230597e-23,0.0,0,
2022-05-12,GB.1,5.5431937e-23,0.0,0,
2022-05-13,GB.1,7.2563276e-23,0.0,0,
2022-05-14,GB.1,9.4900194e-23,0.0,0,
2022-05-15,GB.1,1.2399456e-22,0.0,0,
2022-05-16,GB.1,1.61851e-22,0.0,0,
2022-05-17,GB.1,2.110567e-22,0.0,0,
